453767	日本人喜欢集体旅游。	The Japanese like to travel in groups.
454799	这就是他用来签署那份文件的笔了。	This is the pen that he signed the document with.
454802	计划受到舆论的压力而被取消了。	The plan was given up under the pressure of public opinion.
455061	我们还是在这里坐下吧。	We had better sit down here.
457561	我们还是让老师决定吧。	Let's leave the decision to our teacher.
458041	他们俩的影子重叠在一起。	Their two shadows overlap.
458579	神话让我们能透悉古文明。	The myth offers insights into the ancient civilization.
459064	克里斯取得了七枚金币！	Chris gets 7 gold coins!
459718	汤姆和我没有相似之处。	Tom and I have nothing in common.
459814	我不太明白你在说甚么。	I don't understand what you are talking about.
459980	龙是人幻想出来的生物。	The dragon is an imaginary creature.
459990	进口车占了不到百分之八。	Imported cars account for less than eight percent.
460475	我打排球的时候扭伤了手指。	I sprained my finger while playing volleyball.
460477	用水冲洗灼伤的手指。	Cool the burned finger in running water.
460625	如有火警，切勿使用升降机。	In case of fire, do not use the lift.
461264	一百年叫做一个世纪。	A hundred years is called a century.
461493	这个发现将会在历史上留下光辉的一页。	This discovery will be recorded in history.
461502	没有人向他恭敬地鞠躬。	No one respectfully bowed towards him.
461505	没有他的帮助，我会失败。	Without his help, I will fail.
461512	波浪拍打着海岸。	Waves crashing against the coast.
461513	她参观了好几次这个房子。	She visited the house several times.
461528	飞机向城市投下了炸弹。	The plane dropped the bomb over the city.
461536	我不允许你用我的钢笔。	I will not allow you to use my pen.
461538	没有任何干净的盘子。	There are no clean plates.
461544	我就是不道歉，你奈我何？	I'm not going to apologize. What are you going to do about it?
461548	他们试图冲破敌军防线。	They attempted to break through the enemy line.
461570	他最终达成了他的目标。	In the end he achieved his objective.
461624	他把她的话当作是一种赞美。	He took her words as a compliment.
461684	请给我一张街道地图好吗？	Can you give me a map of the street?
462008	他以为他们渴望荣耀。	He thinks that they are eager for glory.
462014	对不起，我要在下一站下。	Excuse me, I have to get off at the next stop.
462024	他从早到晚只是在抱怨。	He does nothing but complain from morning till night.
462034	美貌只是表面性的东西。	Beauty is but skin deep.
462080	他仍然时不时来看我。	He still comes to visit me from time to time.
462084	我偶尔会在俱乐部碰到他。	Sometimes I see him at the club.
462086	我们时不时地去钓鱼。	We go fishing from time to time.
462093	不要嫉妒其他人的成功。	Don't be jealous of the success of others.
462097	关于教育，他持极端意见。	Regarding education, he has extreme opinions.
462104	城市位于日本的最北端。	The city is at the northern end of Japan.
462153	我对她很冷淡。	I was very cold towards her.
462186	两周没有下过一滴雨了。	There hasn't been a drop of rain in two weeks.
463905	军队镇压了叛乱。	The army quelled the rebellion.
463907	这咖啡对我来说太浓了。	As far as I'm concerned, this coffee is too strong.
464747	他反对种族歧视。	He opposes racism.
464768	电池要额外付钱。	You need to pay extra for the batteries.
464771	世界需要的是公正，不是施舍。	It is justice, not charity, that is wanting in the world.
464857	夜幕降临时，孩子们回家了。	The children returned home at dusk.
464866	往返各地的收费如下。	Round-trip fares to each destination are as follows.
464887	女人观察，男人思考。	The woman observes and the man thinks.
464895	他有个装满草莓的篮子。	He has a basket full of strawberries.
464955	魅力冲击视觉，美德征服心灵。	Charms strike the sight, but merit wins the soul.
465001	我太太很容易就会着凉。	My wife catches colds easily.
465507	在地毯上睡觉好极了。	Sleeping on a carpet is great.
465817	钻石被镶在一个金戒指上。	The diamond was set in a gold ring.
465835	他享有私人教学的特权。	He had the privilege of a private education.
465873	我受到了热烈欢迎。	I received a warm welcome.
465899	这本书的主题是美国革命。	This book's main topic is the American revolution.
465933	这朵花散发出强烈的香味。	This flower gives off a strong fragrance.
466010	墙上有一张鲍勃的肖像画。	There is a portrait of Bob on the wall.
466014	他把他的生命给了国家。	He gave his life for the nation.
466016	父母承担教育子女的责任。	Parents are responsible for their children's education.
466023	他用他自己的方式工作。	He works in his own way.
466065	桌上布满了粉末。	The table is covered with powder.
466084	我们的对话总是以争吵收场。	Our conversation always ends in a quarrel.
466125	电脑放在女士们的左边。	The computer is placed to the left of the women.
466150	厨师每天准备不同的菜。	The cook prepares different dishes every day.
466151	演唱会门票比电影票贵。	The concert ticket costs more than the cinema ticket.
466191	我受不了淘气的小孩。	I can't stand naughty children.
466211	你相信他真是太愚蠢了。	It is stupid of you to believe in him.
466234	少了一把勺子。	There is a spoon missing.
466252	她只对鱼和蟑螂感兴趣。	She's only interested in fish and cockroaches.
466289	纽约和伦敦距离多远？	What is the distance between New York and London?
466296	我最初不怎么喜欢他。	At first, I didn't like him.
466302	那小镇离岸边有两英里。	The town is two miles away from the coast.
469120	你有没有看过这篇文章？	Have you read this article?
469165	你竟敢这样对长辈说话？！	How dare you speak like that to your elders and betters!
469241	他有三个女儿，一个结了婚，其余两个还没有。	He has three daughters; one is married, but the others aren't.
469260	你该摆脱你的坏习惯。	You must rid yourself of bad habits.
469262	您做了个坏榜样。	You've set a bad example.
469263	你做了个坏榜样。	You've set a bad example.
469265	您必须弥补损失。	You must make up for the loss.
469277	你们永远不会一个人的。	You'll never be alone.
469289	您最好请教一下医生。	You'd better consult the doctor.
469291	你最好请教一下医生。	You'd better consult the doctor.
469296	我很惊讶你竟然那么天真。	I'm surprised that you're so naïve.
469328	你要拿驾照还太年轻了。	You're still too young to get a driver's license.
469384	胜利是用许多人的性命换来的。	The victory was won at the cost of many lives.
469426	海豚是十分聪明的动物。	The dolphin is a very intelligent animal.
469464	您的头发是什么颜色的？	What color is your hair?
469466	您空闲时间喜欢做什么？	What do you like to do in your free time?
469467	你空闲时间喜欢做什么？	What do you like to do in your free time?
469483	少了一个戒指和一点现金。	A ring and some cash are missing.
469515	她买了件羊毛套衫给他。	She bought a woollen pullover to give to him.
470266	市长一家人一整天不断遭到了恐吓电话的骚扰。	The mayor's family was harassed with threatening phone calls all day.
470271	这台自行车是我弟弟的。	This bike belongs to my younger brother.
470882	地图上的红线代表铁路。	The red lines on the map represent a railway.
470891	还有五十公里就到巴黎了。	It's fifty kilometers to Paris.
470959	这里附近有没有电影院？	Are there any movie theaters near here?
471152	这艘船没有雷达装备。	The ship is not equipped with radar.
471327	你为什么指责我儿子？	Why do you accuse my son?
471334	您昨天为什么离开教室？	Why did you leave the classroom yesterday?
471388	这房间太小了，容纳不下五十人。	This room is too small to contain 50 men.
471393	我要吃鱼和海鲜。	I want to eat fish and seafood.
471447	他被取消了参赛资格。	He was disqualified from the competition.
471454	中国是亚洲最大的国家。	China is the largest country in Asia.
471476	她在学校参加了很多活动。	She participates in many school activities.
471675	山崎先生不久就康复了。	It was not long before Mr Yamazaki recovered.
472272	那片云是鱼的形状。	That cloud is in the shape of a fish.
472332	我生来就是为了爱你的。	I was born to love you.
472339	让您等了很久，我很抱歉。	I'm sorry I've kept you waiting so long.
472385	你在东京如何维持生计？	How did you make a living in Tokyo?
472574	他帮我把手表修理好了。	He fixed the watch for me.
472578	国王下令把囚犯释放。	The king ordered that the prisoner should be set free.
472597	这里要小心扒手。	Beware of pickpockets here.
472821	她的房子在河的另一边。	Her house is across the river.
472823	她对她的孩子非常生气。	She got very angry with her children.
472862	我把盒子扛在肩上。	I carried the box on my shoulder.
472884	请小心月台与车厢之间的空隙。	Please mind the gap between the train and the platform.
472897	今天我有很多功课要做。	Today, I have a lot of homework.
472915	孩子抓住了猫的尾巴。	The child grabbed the cat's tail.
472918	典礼结束时，新人接了吻。	At the end of the ceremony, the new couple kissed.
472975	奇怪的声音从门后传来。	A strange sound was heard from behind the door.
472987	电视在日常生活中起着重要的作用。	TV plays an important part in everyday life.
472989	您能把电视开小声点吗？	Can you turn the TV down?
472994	电视的确有一些缺点。	It is true that television also has some disadvantages.
473000	我要参加一个示威游行。	I'm going to join a demonstration.
474079	情况比我们想像的要糟。	The situation is worse than we believed.
474782	他的看法真是一文不值。	His ideas never earned him a single penny.
475215	我在街上散步，消磨时间。	I strolled along the streets to kill time.
475392	这品种的蝴蝶现在已经绝种了。	Butterflies of this species are now extinct.
475395	如果不用考试，我们的校园生活该有多快乐啊！	If it were not for examinations, how happy our school life would be!
476181	我需要十号大小的鞋子！	I need size 10 shoes!
476213	我讨厌别人让我等很久。	I hate when other people make me wait a long time.
476591	所有您要做的，就是等待。	All you have to do is to wait.
476596	为什么你企图逃走？	Why did you try to run away?
476658	你的结论具有高度争议性。	Your conclusion is highly arguable.
478079	鞋子是一对一对的卖的。	Shoes are sold in pairs.
478154	请你告诉我机场怎么去。	Please tell me how to get to the airport.
478786	假如你没有这个程序，你现在就可以去下载。	If you do not have this program, you can download it now.
478812	大部分观众是年幼的儿童。	The audience was largely made up of very young children.
478846	他喜欢数学，但我不喜欢。	He likes mathematics, but I don't.
479092	这房子里面有多少只猫？	How many cats are there in this house?
479560	这房间的通风设备很好。	This room has fine ventilation.
479646	别忘了把书还给图书馆。	Don't forget to return the book to the library.
481148	他孩子般的笑很迷人。	His childlike laugh is charming.
481162	因为下雨，我们不能出去。	We can't go outside because it's raining.
483923	对于我们来说爱惜河川是很重要的。	It is very important for us to love a river.
483954	若她的姿态能再低一点就更完美了。	If her nose were a little shorter, she would be quite pretty.
484865	他们四十分钟之后下课。	They'll get out of class in forty minutes.
485715	他的武功已经达到了出神入化的境界。	His martial arts prowess has already reached a level of sublime perfection.
486292	过了一会儿，小黑兔就坐了下来，脸上的神情十分哀伤。	After a while, the little black rabbit sat down, and looked very sad.
486405	枪不会杀人。人才会杀人。	Guns don't kill people. People kill people.
486559	我住了一个星期的医院。	I was in the hospital for a week.
486565	我们为村民提供了食物。	We have supplied the villagers with food.
487191	我的六十岁的房东为什么买了一个蹦床？	Why did my sixty-year-old landlord buy a trampoline?
487444	实验证明了他的理论。	The experiment confirmed his theory.
487484	我想把阅读灯关了，行吗？	I'd like to turn off the reading lamp, is that OK?
487499	教育的最终目的是什么？	What is the ultimate purpose of education?
487505	您这么做很荒唐。	It's absurd of you to do that.
488150	毕加索是一个有名的画家。	Picasso is a famous artist.
490053	他的耐心已经到了极限。	His patience is worn out.
490067	从他大学毕业后，他就一直致力于原子能的研究。	He has been devoted to the study of atomic energy ever since he graduated from the university.
490102	我无法区分青蛙和蟾蜍。	I cannot distinguish a frog from a toad.
492126	幸好，在狄马睡觉的小巷外面，刚好有一家阿瑪尼。	Thankfully, there was an Armani store just outside the alley where Dima had slept.
492845	他问我那幅画是谁画的。	He asked me who had painted the picture.
492891	我很想念我小学的老师。	I miss my elementary school teachers.
492921	一项估计显示，今年的钢鉄产量将会达到一亿吨。	According to an estimate, steel production will reach 100 million tons this year.
492924	我觉得这张桌子低了点。	This desk is a little low for me.
493469	这道题目没有一位老师会做。	None of the teachers could solve the problem.
494754	贝蒂有一把甜美的声音。	Betty has a sweet voice.
494868	她穿了一条红色的裙子。	She wore a red dress.
497299	对不起，您拨打的用户暂时无法接通。	We're sorry. The number you have dialed is currently unavailable.
497597	你的方法和我的不一样。	Your method is different from mine.
497599	我的意见与您大相逕庭。	My opinion is entirely different from yours.
498449	他很有鉴赏古董的眼光。	He has an eye for antiques.
498478	无论发生甚么事，你也要保持镇定。	Stay calm whatever happens.
499606	我很平静，直到我看到了注射器。	I was calm until I saw the syringe.
499613	你也邀请你的朋友了吗？	You've invited your friends as well?
499644	他对杀父凶手进行了报复。	He avenged the murder of his father.
501071	铃声一响，火车就开动了。	The bell rang and the train moved off.
501094	看着眼前凄凉的景象，我们不禁流下了泪来。	The pitiful sight moved us to tears.
501120	我和婆婆相处得十分融洽。	I'm getting along with my mother-in-law very well.
501184	价格根据需求变化。	The price varies with demand.
501352	我在这些论坛上没有帐号。	I do not have an account in these forums.
501364	你只会逃避生活问题。	You're just running away from life's problems.
501392	警察会让你去找子弹的。	The police will get you to find the bullets.
501427	我能和布朗小姐说话吗？	May I talk to Ms. Brown?
501566	多亏你我胃口都没了。	Thanks to you I've lost my appetite.
501582	我从没见过红色的冰箱。	I've never seen a red refrigerator.
501589	我的眼睛是一片反映我梦想的海洋。	My eyes are an ocean in which my dreams are reflected.
502701	创造主义是一种伪科学。	Creationism is a pseudo-science.
502736	数学就像物理的逻辑一样。	Mathematics is like the logic of physics.
502770	「不方便」的相反词是「方便」。	The opposite of "inconvenient" is "convenient".
502778	你已经吃过香蕉挞了吗？	Have you already eaten a banana tart?
502781	嗨看呀，一只三个头的猴子！	Hey, look, a three-headed monkey!
502783	我酷爱意大利宽面条。	I love tagliatelle.
502796	这只企鹅宝宝太可爱了！	This baby penguin is too cute!
502798	什么是您最大的灵感来源？	What is your greatest source of inspiration?
502845	所有意见是真相和错误的综合。	Every opinion is a mixture of truth and mistakes.
502853	有一天我买了一台棉花糖机。	Someday I will buy a cotton candy machine.
502854	有一台笔记本电脑很实用。	It's practical to have a laptop.
502975	守财奴积聚钱财不是因为他谨慎，而是因为他贪婪。	A miser hoards money not because he is prudent but because he is greedy.
503036	政治家以揭露政府官员的腐败来推动改革。	The politician pushed for reform by denouncing the corruption of the government officials.
503048	一时间我还以为他疯了。	For a moment there, I thought he had gone mad.
503066	我们能从窗户看到日落。	We could see the sunset from the window.
503183	我想要按摩。我需要放松。	I want a massage. I need to relax.
503184	在左边有一条秘密通道。	There's a secret path on the left.
503189	她在无理取闹。	She's asking for the impossible.
503190	他没有留下痕迹就消失了。	He disappeared without a trace.
503203	你在说我有生命危险吗？	Are you saying my life is in danger?
503208	没有他我的生活是空虚的。	My life is hollow without him.
503214	我们昨天进行了火警演习。	We had a fire drill yesterday.
503217	兔子有长耳朵和短尾巴。	A rabbit has long ears and a short tail.
503220	他希望抹去不好的记忆。	He wishes to erase bad memories.
503227	我没力气继续尝试了。	I don't have the strength to keep trying.
503254	我要给我自己买一个新照相机，这次要数码的。	I'm going to buy myself a new camera, digital this time.
503262	回答把我们带入了一个恶性循环。	The answer leads us to a vicious circle.
503295	他刚发表一系列有趣的文章。	He has just published an interesting series of articles.
503300	这是个死胡同。	It's a dead end.
503307	分享激情，就是完全沉浸在里面。	To share one's passion is to live it fully.
504424	那是一次宝贵的经验。	That was a valuable experience.
504882	他应该超过六十岁了。	He must be over sixty.
504940	我根本不在乎我的简历。	I don't give a damn about my CV.
505676	我们一定要保持双手清洁。	We must keep our hands clean.
508988	加拿大位于美国的北面。	Canada is to the north of the United States.
510673	活火山会定期爆发。	The active volcano erupts at regular intervals.
510693	饥饿促使他偷窃。	Hunger urged him to steal.
510707	请问你可以说慢一点吗？	Could you speak more slowly, please?
510710	他们昨晚设宴招待了我们。	They entertained us at dinner last night.
510741	吉姆怕了体力劳动了。	Jim was afraid of physical labor.
510746	总体上说，日本人很保守。	On the whole, the Japanese are conservative.
510749	英语不简单，但是很有趣。	English is not easy, but it is interesting.
510832	我最喜欢吃葡萄果冻。	I like grape jelly best.
512065	她几分钟前熨完了衣服。	She finished ironing the clothes a few minutes ago.
512076	我对此无能为力。	There's nothing I can do about it.
512141	我面对陌生人很不自在。	I am very ill at ease with strangers.
512208	我要为你演奏一首奏鸣曲。	I'll play a sonata for you.
512812	新娘好像非常漂亮。	The bride seems to be very pretty.
512879	我不喜欢没有英雄的小说。	I don't like novels without heroes.
515527	我们都跪了下来祈祷。	We all knelt down to pray.
515528	父亲买了一双手套给我。	Father bought me a pair of gloves.
515534	她把墙壁都涂成了白色。	She painted the walls white.
520052	俄国的女孩酷爱冰岛人。	Russian girls love Icelanders.
520101	有人告诉过我，我们每抽一根烟，寿命就会缩短七分钟。	Someone told me that every cigarette you smoke takes seven minutes away from your life.
520650	博物馆资金不足，只好关门。	The museum had to close due to lack of finances.
521148	我自愿加入中国共产党。	I willingly join the Chinese Communist Party.
521957	他的死因仍然是一个谜。	The cause of his death still remains a mystery.
522035	宝石师傅在胸针上镶了一枚大珍珠。	The jeweler mounted a big pearl in the brooch.
522175	我们吃惯了简单的食物。	We are used to eating plain food.
522181	水和冰虽然形态不同，但其实是同一种物质。	Water and ice are the same substance in different forms.
522221	我完全听不懂他说的话。	I did not understand him at all.
523653	他对自己感到心满意足。	He felt perfectly content.
524851	你们这些家伙真不懂事。	You guys are totally clueless.
526567	我感觉到自己的心在剧烈地跳动。	I felt my heart beating violently.
527702	我们的新总部位于东京。	Our new head office is in Tokyo.
528018	充足的休息十分重要。	It's very important to get enough rest.
528033	他的主意总是可行的。	His ideas are always practical.
528043	这些信息对我们非常重要。	The information is very important to us.
528056	据广播里讲，明天会下雪。	According to the radio, it will snow tomorrow.
528057	他喜欢地理和历史。	He likes geography and history.
528062	只有你回答了这个问题。	Only you answered the question.
528427	瓶子里面已经没有水了。	There is no water left in the bottle.
528589	他的脸色变得十分苍白。	His face turned pale.
529645	你半透明的裙子让我高度兴奋。	I am completely agog over your diaphanous dress.
530712	你在说话前应该先思考。	You should think before you speak.
530713	手续费是多少？	How much is the commission?
532179	我父亲每逢星期天都会去打高尔夫球。	My father plays golf every Sunday.
532197	微风在湖面上掀起了一丝丝漣漪。	A gentle wind made ripples on the surface of the pond.
532497	他不久就把事情淡忘了。	By and by he forgot that affair.
533622	盗亦有道。	There is honor even among thieves.
535784	他下定了决心要做医生。	He made a determination to be a doctor.
535790	那违背了我做人的原则。	That runs against my principles.
535802	大魔王终于失去知觉，砰的一声倒在了地上。	The demon lord finally lost consciousness and fell to the floor with a thud.
546756	皇后的后冠是用黄金铸成的。	The Queen's crown was made of gold.
547431	三次测量，一次切除。	Measure thrice, cut once.
553827	有一次，我在树里迷路了。	Once, I got lost inside a tree.
559030	城市中央有一座公园。	There is a park in the middle of the city.
562010	湖水在耀眼的阳光下闪闪发亮。	The lake was gleaming in the bright sunshine.
563648	他被一大群记者包围着。	He was surrounded by a throng of reporters.
563681	刚出生的小鸡还没有睁开眼睛。	The newborn chicks still have not opened their eyes.
564633	胜败是兵家常事。	Both victory and defeat are but an everyday occurrence to a soldier.
565301	她有一双蓝色的大眼睛。	She has large blue eyes.
565438	彩虹是一种自然现象。	A rainbow is a natural phenomenon.
565566	你有没有发现他说话的语气有点古怪？	Did you pick up on that strange tone in his voice?
565583	可以借你的雨伞一用吗？	Can I borrow your umbrella?
566530	他是个挑衅高手。	He's a master of provocation.
567346	据说耶穌曾经令一个死人复活。	Jesus is said to have raised a man from the dead.
567977	我不在意在六点钟起床。	I don't mind getting up at six.
574495	很抱歉，我那时候不能来。	My apologies, I can't go at that time.
574569	我昨天买了这个打印机。	I bought this printer yesterday.
574692	你不明白。他会杀了你的。	You don't understand. He'll kill you.
579142	这个年级的法方代表是谁？	Who is the current representative from France?
585740	这首歌在七十年代很流行。	This song was popular in the 1970s.
587519	她八岁的时候开始跳舞。	She started dancing when she was eight.
589840	现在只剩下这个方法了。	There's no other way than this now.
591524	他突然喜欢上了侦探小说。	He suddenly took a liking to detective stories.
595672	我的心脏停止了跳动。	My heart stopped beating.
596712	消防队很快就把大火扑熄。	The firemen quickly extinguished the blaze.
596738	三菱银行和东京银行合并了。	The Mitsubishi Bank merged with the Bank of Tokyo.
598106	她十分尊敬她的老师。	She has great respect for her teacher.
599116	今天的报纸我还没有看。	I've not read today's paper yet.
599137	你今天是不是有点发烧？	You have a little fever today, don't you?
599146	你最好今天待在家休息。	It would be better for you to stay in bed today.
599667	对不起。一切都是我的错。	Sorry. It's all my fault.
599672	男人一般都比女人强壮。	Generally speaking, men are stronger than women.
599676	我昨天去了理发店理发。	I had my hair cut at the barber shop yesterday.
599697	校长向每个毕业生颁发了毕业证书。	The principal presented each of the graduates with diploma.
600001	哈佛大学是在一六三六年创立的。	Harvard University was founded in 1636.
600018	如果你想安享晚年，现在就要开始储蓄了。	If you want security in your old age, begin saving now.
600422	年轻人通常都是充满活力的。	Young people are usually full of energy.
602890	两人之间的距离已拉近。	The gap between them has narrowed.
602892	群众妨碍了警员执行任务。	The crowd obstructed the police in the discharge of their duties.
602896	宝宝连走都不会，更何况是跑。	The baby can't walk, much less run.
602901	他站在那里,一脸茫然。	He was standing there with a vacant look.
602902	是非对错，有时很难分辨。	It is sometimes hard to tell right from wrong.
602904	你能教我怎么填这份表格吗？	Can you tell me how to fill in this form?
602905	我一定是把它遗留在巴士上了。	I must have left it on the bus.
602923	引擎不知哪里发生了故障。	Something is wrong with the engine.
602924	约翰离开了公司，另起炉灶。	John turned his back on the company and started on his own.
602927	广场的暴徒被强制驱离。	The rioters were forcibly removed from the plaza.
602929	地铁站的附近有银行吗？	Is there a bank near the station?
604453	你对你的孩子期望过高。	You expect too much of your child.
604462	你这样不分昼夜地工作，将会伤害自己的健康。	If you work day and night, you will lose your health.
604465	这个系统存在着许多缺陷和不尽完善的地方。	This system is bristling with defects and drawbacks.
604466	他为考试及格感到高兴。	He was happy to have passed the examination.
604476	那只鸟的体积有半只老鹰那么大。	The bird was half the size of a hawk.
604478	我能在机场领取机票吗？	Can I pick my ticket up at the airport?
604485	请专心做你正在做的事情。	Give your whole attention to what you are doing.
604486	你能帮我拿这个行李箱吗？	Will you please help me carry this suitcase?
604494	他们的友情酝酿成了爱情。	Their friendship ripened into a deep love.
604910	我没有强烈的欲望去学习。	I don't feel like studying.
604938	可能你工作得太拼命？	Maybe you are working too hard.
606691	总统今晚将会在电视上发表演说。	The President is to speak on television this evening.
606787	他退休时的薪金并不高。	He wasn't earning a large salary when he retired.
606806	他在乡村里过着无忧无虑的生活。	He is leading an easy life in the country.
608123	他惊奇地看着我。	He looked at me in surprise.
609885	他试图把注意力集中在信上。	He tried to concentrate on the letter.
609915	你有一双很可爱的眼睛。	You have cute eyes.
609969	在这条河里游泳很安全。	This river is safe to swim in.
610538	地球是由海洋和陆地组成的。	The earth is made up of sea and land.
611536	他适应了新的生活方式。	He got accustomed to the new way of living.
611537	她经常在饭后收拾桌子。	She always clears the table after a meal.
611542	他们正努力降低成本。	They are trying to keep costs down.
611547	他们反对达尔文的进化论。	They opposed Darwin's theory of evolution.
611922	我们打了一场雪球大战。	We had a snowball fight.
613110	小女孩哭着找她的妈妈。	Crying out, the little girl was looking for her mother.
613610	我们想要完整的句子。	We want complete sentences.
613638	请勿加注释。	Don't add annotations.
616147	他的母亲坐在他的左边。	On his left sat his mother.
616150	我们有很多问题要处理。	We have a lot of problems to deal with.
616207	他的父母经营一家酒店。	His parents ran a hotel.
616231	我可以和你跳一支舞吗？	Can I have a dance with you?
616338	我在那里碰见一个朋友。	I met a friend there.
616533	狗的嗅觉比人类敏锐得多。	A dog's sense of smell is much keener than a human's.
616560	我不很熟悉他的作品。	My acquaintance with his works is slight.
616617	目前的失业率是多少？	What is the unemployment rate at the moment?
616706	金的颜色和黄铜很相似。	Gold is similar in color to brass.
616733	她穿了一条白色的洋装。	She wore a white dress.
616749	你应该留在医院，接受治疗。	You should stay in the hospital for treatment.
616757	吸烟会影响我们的健康。	Smoking affects our health.
617632	两位跑手同时到达了终点线。	The two runners reached the finish line at the same time.
617704	月亮和星星在上空照耀着。	The moon and stars were shining above us.
617774	地球的表面有七成是水。	The surface of the earth is 70% water.
618010	他还没有习惯城市生活。	He is still not accustomed to city life.
618049	他马上戴上了他的帽子。	He put on his hat at once.
618209	这间医院有很多新设备。	This hospital has a lot of new equipment.
618218	请把正确答案圈出来。	Please circle the right answer.
618400	翻译绝对不是一件易事。	Translation is by no means easy.
619799	复制/粘贴是很有用的。	Copy-and-paste is very useful.
623171	最近的地铁站在哪里？	Where is the closest metro stop?
623190	男子从口袋中掏出枪，吓了我一跳。	To my horror, the man took a gun out of his pocket.
623209	小睡一会儿，你会好一些。	If you sleep for a while, you will feel much better.
623214	现在正缺良好的建筑木材。	There is a shortage of good building wood.
623216	英文字母中有几个字母?	How many letters are there in the alphabet?
623217	与其向命运妥协，我宁可自杀。	I would rather kill myself than reconcile myself to my fate.
623219	一条新的马路正在修建中。	A new road is under construction.
630258	你应该理解，这是严肃的。	You should understand, this is serious.
630264	这是一个伪造品。	This is a fake.
630348	这饺子是什么馅的啊？	What is the filling in these dumplings?
633872	地球大约每三百六十五天就会围绕太阳旋转一周。	The earth makes one revolution around the sun in about 365 days.
633875	粮食供应十分充足。	There is an abundant supply of foodstuffs.
633985	我很怀念我的童年。	I think fondly of my childhood.
634662	放开我，你正在掐着我的脖子。	Let me go, you're choking me.
634829	今天早上温度降到了零下。	The temperature has fallen below zero this morning.
634830	我在图书馆看见了约翰。	I saw John at the library.
635054	东京的气候和伦敦不同。	The climate of Tokyo is different from that of London.
636193	我不喜欢油腻的饮食。	I don't like a fat diet.
652588	飞机将在一小时后起飞。	The plane will take off in one hour.
653489	请代我向你的家人问好。	Please say hello to your family on my behalf.
657618	这件连衣裙完全适合我。	This dress fits me very well.
659859	她的缺点让我更爱她。	I love her all the more for her faults.
659864	他往右边移了书桌。	He moved the desk to the right.
659896	您可不可以告诉我您贵姓？	Can you tell me your last name?
661545	我们在中餐厅吃了北京烤鸭。	We ate Peking duck in the Chinese restaurant.
661557	我们叫那个颜色“午夜蓝”。	We call that color "midnight blue".
663250	他下午会去公园走一走。	He will walk in the park this afternoon.
664976	我会在两个小时内回来。	I'll be back within two hours.
664977	莎士比亚把世界比喻成一个舞台。	Shakespeare compared the world to a stage.
665027	美国的太空科技十分先进。	America is ahead in space technology.
668890	他们把箱子砸成了碎片。	They knocked the box to pieces.
668925	我们的国家日益富强。	Our country grows stronger day by day.
669026	海伦的房间一直很干净。	Helen always keeps her room clean.
670499	我们刚刚收到情报，敌方正在前方两英里处埋伏。	We've just received intelligence that the enemy is waiting in ambush two miles down the road.
670686	他在墙上画了一条直线。	He drew a straight line on the wall.
672340	他和她之间的友谊，渐渐地酝酿成了爱情。	By degrees the friendship between him and her grew into love.
672604	盲人的耳朵通常十分灵敏。	A blind person's hearing is often very acute.
672782	他在交通意外中受了伤。	He was injured in a traffic accident.
673333	孩子想和大人一样表现。	Children want to act like grown-ups.
676167	美国的石油资源十分丰富。	America abounds in oil.
677047	盒子里的一些苹果烂了。	Some of the apples in the box were rotten.
677533	他绝不是说人坏话的人。	He is the last person to speak ill of others.
678011	许多老百姓加入了军队。	A great number of citizens went into the army.
678941	这封信是揭开谜团的唯一线索。	This letter is the only key to the mystery.
678942	他犯了两次相同的错误。	He has made the same mistake twice.
679835	是谁忘了把仓库的门锁上？	Who was it that forgot to lock the door of the warehouse?
683028	消防局在警察局的旁边。	The fire station is next to the police station.
683070	他主张的是出生的先后次序和个性有很密切的关系。	His claim is that there is a close relation between birth order and personality.
683586	今年的雪下得比去年多。	It snowed more this year than last.
683677	他后悔浪费了他的时间。	He regrets having wasted his time.
684827	除了我以外，大家都很忙。	Everybody is busy except me.
685059	抢劫银行的后果就是在监狱里蹲十年。	Bank robbery will cost you ten years in prison.
685089	许多国家已经废除了死刑。	Many countries have abolished capital punishment.
685095	她小时候唱歌唱得很好。	She could sing well when she was a child.
686607	我仍然热爱着网球运动。	I am still keeping up my tennis craze.
686618	他把问题从脑子里排除了。	He cast off the problem from his mind.
686629	美国是一个民主国家。	The United States of America is a democratic country.
686633	你只是在听讲，没有思考。	You were just listening to the talk, without thinking.
686643	请遵循护士的指导。	Please follow the nurse's directions.
686645	我们在冬天经常去滑雪。	We often went skiing in winter.
686652	这家宾馆建于大约五十年前。	That hotel was established about 50 years ago.
686694	在睡觉前我写了五封信。	I wrote five letters before I went to bed.
686864	黄金的价格每天波动。	The price of gold fluctuates daily.
688273	工程的第一阶段已经完成了。	The first phase of construction has been completed.
689540	你举了一个不好的例子。	You gave a bad example.
689830	我要去机场迎接我的家人。	I have to go to the airport to meet my family.
690078	我的信用卡在地铁上被扒了。	My credit card was stolen on the subway.
690098	这片森林的树主要是柏树。	The main type of tree in this part of the forest is the cypress.
690503	从来就没有什么救世主， 也不靠神仙皇帝！	There has never been a savior nor an immortal emperor to rely on.
690666	他前天拜会了法国总统。	He made an official visit to the French president the day before yesterday.
691126	他把交通事故通知了警察。	He notified the police of the traffic accident.
691179	我们必须团结起来才能战胜敌人。	We need to band together to beat the enemy.
691193	你是不是长岛家的亲戚？	Are you related to the Nagashima family?
